variant,case,frame,eval_time_s,npz_time_s,opt_step,obj_err_m,pelvis_err_m,pelvis_z_qpos_m,sim_pelvis_z_m,ref_pelvis_z_m,sim_left_sdf_m,sim_right_sdf_m,sim_min_hand_sdf_m,ref_left_sdf_m,ref_right_sdf_m,ref_min_hand_sdf_m,sim_left_contact_count,sim_right_contact_count,sim_total_contact_count,ref_left_contact_count,ref_right_contact_count,ref_total_contact_count,sim_left_foot_z_m,sim_right_foot_z_m,sim_right_foot_xy_step_m,ref_right_foot_xy_step_m,right_hip_pitch_ctrl_diff,robot_ctrl_linf,robot_ctrl_l2,object_ctrl_linf,object_ctrl_l2,qpos_max_abs_diff_vs_ref,qvel_max_abs
E080_box025_p1,box025_person1,57,1.14,0.9666686000000008,32,0.06621870320732055,0.10384406665858768,0.750727117061615,0.750727117061615,0.7522686123847961,0.12527350012630928,0.044436420873579074,0.044436420873579074,0.0,0.0,0.0,0,1,1,1,1,2,-0.00465582269102903,0.00918425286919447,0.02009479765042064,0.0004045449102549666,-0.10905754566192627,0.4766002185642719,0.8670591570575996,0.009999999252613634,0.01732050421156651,0.3786767013370991,1.5445992946624756
E080_box025_p1,box025_person1,58,1.16,0.9833353000000008,32,0.0667912883822856,0.08981144668073342,0.7508583068847656,0.7508583068847656,0.751244306564331,0.1152859388541278,0.0468289498571704,0.0468289498571704,0.0,0.0,0.0,0,1,1,1,1,2,-0.0028989522002597218,0.008771568024791357,0.014819695198840136,0.00038450073758207964,-0.044908881187438965,0.5072210393846035,0.8646612796199455,0.01000000670319423,0.017320518237695228,0.4005492888391018,1.5307409763336182
E080_box025_p1,box025_person1,59,1.18,1.0000020000000007,32,0.06733824597396912,0.07555396550882078,0.752374529838562,0.752374529838562,0.7506940364837646,0.10285188993255795,0.047111117460149676,0.047111117460149676,0.0,0.0,0.0,0,0,0,1,1,2,0.0004914542220243734,0.00843901393063326,0.010618052965258395,0.0005455107894448459,0.039367616176605225,0.5171135868877172,0.8532840624138697,0.01000000670319423,0.017320518237695228,0.4237189795821905,1.4627726078033447
E080_box025_p1,box025_person1,60,1.2,1.0166687000000008,32,0.06777502422142967,0.061502841588191616,0.7544123530387878,0.7544123530387878,0.750290036201477,0.08782186063051162,0.04209900118921356,0.04209900118921356,0.0,0.0,0.0,0,1,1,1,1,2,0.004541104387943251,0.007351188425861473,0.00813530188795021,0.0006895014592346445,0.12591099739074707,0.5323846247047186,0.8957549086164156,0.010000002977903932,0.01732050905086057,0.445940962061286,1.3609298467636108
E080_box025_p1,box025_person1,61,1.22,1.0333354000000008,32,0.06527628448867794,0.05039591889736948,0.7569634318351746,0.7569634318351746,0.7512885928153992,0.06972543147356308,0.03923169459794135,0.03923169459794135,0.0,0.0,0.0,0,1,1,1,1,2,0.008967249659001905,0.006341177211073787,0.005854241819564016,0.0005200229374993212,0.20247173309326172,0.5510245375335217,0.9373603976454067,0.010000008420320228,0.017320513385619397,0.46076859161257744,1.5728759765625
E080_box025_p1,box025_person1,62,1.24,1.0500021000000008,32,0.06185025268259732,0.04155102022920091,0.7603852152824402,0.7603852152824402,0.7527395486831665,0.046735326677887656,0.037528748272411094,0.037528748272411094,0.0,0.0,0.0,1,1,2,1,1,2,0.013761382616158606,0.006941023719099132,0.0017181514171960407,0.0006558480651834623,0.27922970056533813,0.5606925264000893,1.004381100992877,0.010000003341701813,0.017320510716599718,0.473027803003788,1.863518238067627
E080_box025_p1,box025_person1,63,1.26,1.0666688000000009,32,0.05260276886342854,0.03703182040641444,0.76412034034729,0.76412034034729,0.753146767616272,0.03625166306174871,0.036933277508169715,0.03625166306174871,0.0,0.0,0.0,1,1,2,1,1,2,0.018798017696032072,0.00781503732698522,0.0016838768617533325,0.0006472098692086541,0.35922330617904663,0.5774982683360577,1.073716836377824,0.01000000280328095,0.017320507187734976,0.49256355687975883,2.004692316055298
E080_box025_p1,box025_person1,64,1.28,1.083335500000001,32,0.05027598307699518,0.037242019214608006,0.7673302888870239,0.7673302888870239,0.7532022595405579,0.031981878860220025,0.035295148391019826,0.031981878860220025,0.0,6.413526266235703e-06,0.0,1,1,2,1,1,2,0.023300603782174953,0.008358148345001593,0.0019162437588304425,0.0007152639661673813,0.39474982023239136,0.5953126065433025,1.1073336049901386,0.009999996313126758,0.017320499753432014,0.5146681182086468,2.136434316635132
E080_box025_p1,box025_person1,65,1.3,1.100002200000001,32,0.049344621971416744,0.03995252743308689,0.7693870067596436,0.7693870067596436,0.7544189095497131,0.031167188142627145,0.03400705546397437,0.031167188142627145,0.0,0.0,0.0,1,1,2,1,1,2,0.027338849527885886,0.007123614855087793,0.01069061171143483,0.0004710509646230422,0.4625808000564575,0.6016886942088604,1.1713426017622057,0.009999995352700353,0.01732049425345004,0.53557313606143,2.3748466968536377
E080_box025_p1,box025_person1,66,1.32,1.116668900000001,32,0.049216126039935255,0.0450829582504301,0.7716219425201416,0.7716219425201416,0.7560438513755798,0.032121087843160534,0.03313357283171375,0.032121087843160534,0.0,0.0,0.0,1,1,2,1,1,2,0.030916800949426483,0.0071356153865757,0.003120808019072353,0.0006389928378343781,0.49602335691452026,0.6291112415492535,1.1546646080725682,0.01000000280328095,0.017320502852534923,0.5558839552104473,2.1350669860839844
E080_box025_p1,box025_person1,67,1.34,1.133335600000001,32,0.050802762653102684,0.05168042439107159,0.7743265628814697,0.7743265628814697,0.7567939162254333,0.03405038031609814,0.03275476012804662,0.03275476012804662,0.0,0.0,0.0,1,1,2,1,1,2,0.03491267249993317,0.007840667328035657,0.0017469837327917228,0.00047230362180992515,0.5474854409694672,0.6380985490977764,1.1997333666823582,0.010000001639127731,0.017320507303735078,0.5847519747912884,2.041940212249756
E080_box025_p1,box025_person1,68,1.36,1.150002300000001,32,0.05350432559307748,0.05830212449386854,0.7772281765937805,0.7772281765937805,0.7572231888771057,0.0361516286028854,0.03270478320071629,0.03270478320071629,0.0,0.0,0.0,1,1,2,1,1,2,0.03642686095192303,0.008686117210627196,0.0017489009681345192,0.0005910315478220091,0.5595256090164185,0.6343064233660698,1.166161996520887,0.009999999776482582,0.017320500295591245,0.613388292491436,2.0080742835998535
E080_box025_p1,box025_person1,69,1.38,1.166669000000001,32,0.05734151127065864,0.06319579870643806,0.7803425192832947,0.7803425192832947,0.7585706114768982,0.03809607341177773,0.03283410108877066,0.03283410108877066,0.0,0.0,0.0,1,1,2,1,1,2,0.03576445363742783,0.009593131033626162,0.0024376341214760195,0.00823255053436017,0.5797277092933655,0.6349073247984052,1.18118101878133,0.01000000280328095,0.017320501910331118,0.6359004573896527,2.0489120483398438
E080_box025_p1,box025_person1,70,1.4,1.183335700000001,32,0.06286197428791784,0.06759648290173544,0.7836214900016785,0.7836214900016785,0.7602687478065491,0.03997706544767837,0.03375647427523237,0.03375647427523237,0.0,0.0,0.0,1,1,2,1,1,2,0.03357847331680368,0.010488778744741793,0.003247388989978506,0.010759527254282182,0.5434971153736115,0.6684755234746262,1.1490394861633064,0.009999994188547134,0.017320480565100767,0.656013801577501,2.0161592960357666
E080_box025_p1,box025_person1,71,1.42,1.2000024000000011,32,0.07000223882090313,0.07238128469992727,0.7870267629623413,0.7870267629623413,0.7620885968208313,0.04137862732525138,0.03483627817599971,0.03483627817599971,0.0,0.0,0.0,1,1,2,1,1,2,0.03070377138470274,0.011493472354614086,0.003756741664772692,0.01267431074610363,0.5338898301124573,0.6713694594800472,1.1450192092981497,0.009999995585530996,0.017320475190606942,0.6685312055051327,1.9937586784362793
E080_box025_p1,box025_person1,72,1.44,1.2166691000000012,32,0.07790583704182927,0.0774259800602918,0.7904031872749329,0.7904031872749329,0.7639567852020264,0.04233790074494209,0.03592368012775499,0.03592368012775499,0.0,0.0,0.0,1,1,2,1,1,2,0.02747408994940244,0.012631914618865925,0.0037515998153556636,0.013422440634439566,0.49273681640625,0.6569834174588323,1.0819521861038166,0.009999994188547134,0.017299085980933028,0.6757193030789495,1.8999378681182861
E080_box025_p1,box025_person1,73,1.46,1.2333358000000012,32,0.08579836432332102,0.08319115336470613,0.7932931184768677,0.7932931184768677,0.7660123705863953,0.0430177239031973,0.03689904943316652,0.03689904943316652,0.0,0.0,0.0,1,1,2,1,1,2,0.024380422564350315,0.013607418252622204,0.0038334250116245287,0.01566048031836761,0.464099645614624,0.6564010102301836,1.0660595042140226,0.009999991161748767,0.01729907345224504,0.6801746804267168,1.8967574834823608
E080_box025_p1,box025_person1,74,1.48,1.2500025000000012,32,0.09330638761616553,0.0889864086931177,0.7952065467834473,0.7952065467834473,0.7681454420089722,0.04389796593862488,0.038097173586100375,0.038097173586100375,0.0,0.0,0.0,1,1,2,1,1,2,0.021678612299000324,0.014195839312370319,0.0034163985474965847,0.017100746121957028,0.38959962129592896,0.6337507851421833,0.9921711444463011,0.010000035166740417,0.014304432266303624,0.6808449514210224,2.0088706016540527
E080_box025_p1,box025_person1,75,1.5,1.2666692000000013,32,0.1006115832283099,0.09440174926973464,0.7959973216056824,0.7959973216056824,0.7703262567520142,0.044570006437372356,0.03965251338793224,0.03965251338793224,0.0,0.0,0.0,1,1,2,1,1,2,0.01950267106053702,0.014243230091726303,0.0032742356796747643,0.015635274134143517,0.3549714982509613,0.6335935425013304,0.990969844326625,0.010000001871958375,0.014304371070966248,0.6780087780207396,1.977863073348999
E080_box025_p1,box025_person1,76,1.52,1.2833359000000013,32,0.10747285129832525,0.0996919160908939,0.7956951260566711,0.7956951260566711,0.7725275754928589,0.044977820435028126,0.04140751225220968,0.04140751225220968,0.0,0.0,0.0,1,1,2,1,1,2,0.01775418586575015,0.013717752378551731,0.0035037995832309294,0.014958315619333584,0.3200514018535614,0.6369608957320452,0.9872486020962797,0.010000050067901611,0.0173205369329791,0.6738226730376482,1.8437418937683105
E080_box025_p1,box025_person1,77,1.54,1.3000026000000013,32,0.1126030445892103,0.10584081360131838,0.7942750453948975,0.7942750453948975,0.774631142616272,0.044932439761821985,0.04339583149845411,0.04339583149845411,0.0,0.0,0.0,1,1,2,1,1,2,0.01605811757267399,0.012469751293362773,0.003946354685510043,0.018926440053507125,0.2989588677883148,0.6361488103866577,1.001660107000936,0.009999998845160007,0.01732050124928236,0.6724004149436951,1.9023844003677368
E080_box025_p1,box025_person1,78,1.56,1.3166693000000014,32,0.11666515112071744,0.11207169719158541,0.7914998531341553,0.7914998531341553,0.7766910195350647,0.04440227044273076,0.045647341408479314,0.04440227044273076,0.0,0.0,0.0,1,1,2,1,1,2,0.013628202068999,0.010338336797886857,0.004223052134601483,0.021939820214993216,0.24525892734527588,0.6396344527602196,1.0114943657966056,0.009999995119869709,0.014142177727146567,0.6723194941878319,2.3228037357330322
E080_box025_p1,box025_person1,79,1.58,1.3333360000000014,32,0.1198394731443081,0.11792608142776045,0.7875992655754089,0.7875992655754089,0.7788211107254028,0.04418923463309937,0.04796379894461317,0.04418923463309937,0.0,0.0,0.0,1,0,1,1,1,2,0.010348907545504805,0.007399250078850901,0.00415734412284027,0.016987364909522226,0.23083144426345825,0.6531121991574764,1.0334193621778416,0.009999995119869709,0.01414217749442423,0.6728241704404354,2.6977944374084473
E080_box025_p1,box025_person1,80,1.6,1.3500027000000014,32,0.12237084415199186,0.12415144729130008,0.7823330163955688,0.7823330163955688,0.7809839248657227,0.04394312640102155,0.05066125501802715,0.04394312640102155,0.0,0.0,0.0,1,0,1,1,1,2,0.005877786734994513,0.0032987131454550386,0.004665284758118279,0.015092123000859324,0.19742819666862488,0.6659721024334431,1.054229609597131,0.009999999776482582,0.014174627766458843,0.6745670326054096,2.882746696472168
E080_box025_p1,box025_person1,81,1.62,1.3666694000000015,32,0.1247627226869089,0.12855060954691094,0.7812649011611938,0.7812649011611938,0.7809299230575562,0.047341906880723095,0.053394716977494594,0.047341906880723095,0.0,0.0,0.0,1,0,1,1,1,2,0.005395175385116122,0.0031816606071685197,0.0018572074436192165,0.012456827634373557,0.2203000783920288,0.6826390214264393,1.0614650201328206,0.009999996051192284,0.014174617777045902,0.674519021064043,2.6885557174682617
E080_box025_p1,box025_person1,82,1.64,1.3833361000000015,32,0.12744264320725698,0.1318279902880509,0.7809114456176758,0.7809114456176758,0.7798076272010803,0.05094989360061092,0.05312004368142548,0.05094989360061092,0.0,0.0,0.0,0,0,0,1,1,2,0.005987678254193066,0.003200850015639356,0.0011669460654021094,0.011689693491634564,0.24102312326431274,0.6957498826086521,1.0395366386743965,0.010000020265579224,0.014235962534584907,0.6750628985464573,2.274405002593994
E080_box025_p1,box025_person1,83,1.66,1.4000028000000015,32,0.12946515815688692,0.13419221490995076,0.7803850769996643,0.7803850769996643,0.7808066010475159,0.05006910640055878,0.048444914719156296,0.048444914719156296,0.0,0.0,0.0,1,0,1,1,1,2,0.00694391981676773,0.002646885299412198,0.0010516660315106716,0.0044948293236907275,0.28708431124687195,0.71012107655406,1.0505220642217192,0.010000035166740417,0.014235960937054317,0.6781923584640026,1.8153036832809448
E080_box025_p1,box025_person1,84,1.68,1.4166695000000016,32,0.13158427392964925,0.136213083564874,0.7805191874504089,0.7805191874504089,0.7828662991523743,0.050506718210680146,0.03833208308134989,0.03833208308134989,0.0,0.0,0.0,0,1,1,1,1,2,0.008408023095577068,0.0028541897639660294,0.0024875806724910313,0.0071949941522524334,0.3510769307613373,0.7071090191602707,1.0652107302548648,0.010000109672546387,0.017320545346318612,0.6823208183050156,1.6453245878219604
E080_box025_p1,box025_person1,85,1.7,1.4333362000000016,32,0.13625420762202559,0.13842473998002947,0.7816650867462158,0.7816650867462158,0.7841525077819824,0.04973733114053763,0.03350854068603176,0.03350854068603176,0.0,0.0,0.0,1,1,2,1,1,2,0.010577292283889657,0.004108741818039496,0.0031351529172406324,0.002294793788831564,0.4205092489719391,0.7115620821714401,1.0924466025714408,0.010000050067901611,0.017320503394083194,0.6882083863019943,1.72923743724823
E080_box025_p1,box025_person1,86,1.72,1.4500029000000016,32,0.14220378128120795,0.14012699324581357,0.7829806208610535,0.7829806208610535,0.7850376963615417,0.05078394592211605,0.031099756939346246,0.031099756939346246,0.0,0.0,0.0,1,1,2,1,1,2,0.013253893447728662,0.005434528440315341,0.0023130564958538605,0.00015787898110197605,0.4706645794212818,0.6880449503660202,1.098468603150336,0.010000035166740417,0.017320537824755254,0.6930362433195114,1.664677381515503
E080_box025_p1,box025_person1,87,1.74,1.4666696000000017,32,0.15133764609469086,0.14011936555442814,0.783623993396759,0.783623993396759,0.785964846611023,0.05123457904844714,0.03260062502415689,0.03260062502415689,0.0019919372964603554,0.0,0.0,1,1,2,1,1,2,0.014430128958214931,0.006071386634451989,0.002216396798657947,0.002368168545440339,0.522766393609345,0.6757240742444992,1.1205678222119237,0.010000020265579224,0.01732050554311022,0.6961107105016708,1.7199684381484985
E080_box025_p1,box025_person1,88,1.76,1.4833363000000017,32,0.1624351242193807,0.13916910691670306,0.7835696935653687,0.7835696935653687,0.7869146466255188,0.0528853283315161,0.03524266664691139,0.03524266664691139,0.00042277599047335634,0.0,0.0,0,1,1,1,1,2,0.014666804084934447,0.006012785459311415,0.00201575257907898,0.0032495944702772553,0.5568384490907192,0.6425313800573349,1.121312878769084,0.01000000536441803,0.015104051449549932,0.6949876397848129,1.7987362146377563
E080_box025_p1,box025_person1,89,1.78,1.5000030000000018,32,0.17424575411336088,0.14275440074408735,0.7830019593238831,0.7830019593238831,0.7871968746185303,0.05497479030158986,0.03816888019458026,0.03816888019458026,0.0,0.0,0.0,0,1,1,1,1,2,0.014580934367331058,0.005424579447134509,0.0017632150459783115,0.003736367641857532,0.5720154792070389,0.6332995183765888,1.127074268364898,0.009999999776482582,0.015104039701771085,0.6906149871647358,1.9488617181777954
E080_box025_p1,box025_person1,90,1.8,1.5166697000000018,32,0.18609899453493822,0.14922783850802562,0.781761884689331,0.781761884689331,0.7871073484420776,0.05621267129790025,0.041062731588818735,0.041062731588818735,0.0,0.0,0.0,0,1,1,1,1,2,0.014715761931855878,0.0041544730011006045,0.0014382203363802386,0.0039767012342788325,0.5793426111340523,0.6380594857037067,1.1164161177251861,0.010000050067901611,0.01716750877311459,0.6848276741802692,2.0256636142730713
E080_box025_p1,box025_person1,91,1.82,1.5333364000000018,32,0.19581287788786686,0.1552898674887761,0.7801696062088013,0.7801696062088013,0.7870684862136841,0.05633705642632442,0.04369137356256497,0.04369137356256497,0.0,0.0,0.0,0,1,1,1,1,2,0.015724575329618205,0.0026995480344823367,0.0012062808697790625,0.0010126168427330789,0.5564390569925308,0.6278359182178974,1.1033552834481315,0.010000079870223999,0.0171675282163065,0.6778472550213337,2.1926729679107666
E080_box025_p1,box025_person1,92,1.84,1.5500031000000019,32,0.20348990356034838,0.16172938203031348,0.778548002243042,0.778548002243042,0.7870588898658752,0.055570630538883725,0.04587741393967709,0.04587741393967709,0.0,0.0,0.0,0,1,1,1,1,2,0.017708944297503054,0.0016460511094119404,0.0018584027956946914,0.003870550857465242,0.48611874133348465,0.636054802685976,1.0778192987256645,0.010000050067901611,0.015397951478660092,0.6711918003857136,2.4025557041168213
E080_box025_p1,box025_person1,93,1.86,1.5666698000000019,32,0.21274350122760077,0.16832020276435344,0.7768176198005676,0.7768176198005676,0.7856613993644714,0.05486289033736541,0.047357882750672486,0.047357882750672486,0.0,0.0,0.0,0,1,1,1,1,2,0.019938654622909543,0.0010216245947104116,0.0030733951457754287,0.014604338021716111,0.4285748824477196,0.6289793737232685,1.054355619271172,0.010000035166740417,0.015397923924130561,0.6646847613155842,2.719337224960327
E080_box025_p1,box025_person1,94,1.88,1.583336500000002,32,0.22215820283692467,0.175203896055293,0.7748208045959473,0.7748208045959473,0.7834347486495972,0.05509636037756788,0.048212271487287295,0.048212271487287295,0.0,0.0,0.0,0,1,1,1,1,2,0.020952833859527793,0.0008048688179961572,0.005008294100700177,0.02100506352081129,0.3648066967725754,0.6412994712591171,1.011893999090404,0.010000035166740417,0.017134529907044026,0.6595373004674911,3.0255515575408936
E080_box025_p1,box025_person1,95,1.9,1.600003200000002,32,0.2390996717241626,0.19240843445358857,0.7723726034164429,0.7723726034164429,0.7800931334495544,0.05559367924294306,0.04826594111121191,0.04826594111121191,0.0,0.0,0.0,0,1,1,1,1,2,0.019981137405178404,0.000725793823795555,0.006681250725328407,0.008055214798174564,0.288898142054677,0.6282965578138828,0.9698610210251809,0.010000020265579224,0.01713451566888021,0.6544913090765476,3.436448812484741
E080_box025_p1,box025_person1,96,1.92,1.616669900000002,32,0.2612614932030523,0.21695432949727114,0.7696202993392944,0.7696202993392944,0.7760619521141052,0.056245161564452084,0.0485754250619051,0.0485754250619051,0.0,0.0,0.0,0,1,1,1,1,2,0.017029360258031433,0.0012208084343307557,0.00712178354704954,0.0013677908490643995,0.2092367261648178,0.6156409941613674,0.9103897587587663,0.010000020265579224,0.01660086630987435,0.6490358673036098,3.4456675052642822
E080_box025_p1,box025_person1,97,1.94,1.633336600000002,32,0.2736649417096701,0.232300788496719,0.7664816379547119,0.7664816379547119,0.7730705738067627,0.05638519815841608,0.04830866173133036,0.04830866173133036,0.0,0.0,0.0,0,1,1,1,1,2,0.012867191923822859,0.0017916251535855451,0.006924246854899626,0.010207134412356227,0.14592181099578738,0.6043961308896542,0.8800257112903749,0.010000079870223999,0.016600888161856446,0.6334949992597103,3.530179500579834
E080_box025_p1,box025_person1,98,1.96,1.650003300000002,32,0.28150451377987024,0.2399269129850804,0.7668811678886414,0.7668811678886414,0.7707446217536926,0.06641089631828184,0.043526278919666594,0.043526278919666594,0.0,0.0,0.0,0,1,1,1,1,2,0.013090307657923603,0.0043856505197214235,0.005618147361100122,0.01617490890083229,0.09299352392554283,0.586133012548089,0.8748716800257332,0.010000064969062805,0.017320561465916668,0.6124355290085077,3.0366952419281006
E080_box025_p1,box025_person1,99,1.98,1.666670000000002,32,0.292971239012233,0.24968368694185758,0.7662947177886963,0.7662947177886963,0.7673561573028564,0.07646590763248756,0.04164235076217143,0.04164235076217143,0.0,0.0,0.0,0,1,1,1,1,2,0.01328660501772741,0.005545891191163055,0.009333589305698279,0.014959342172882792,0.04848507419228554,0.5714281881228089,0.8568887269867476,0.010000050067901611,0.017320531355581762,0.5894140088930726,3.035108804702759
E080_box025_p1,box025_person1,100,2.0,1.6833367000000021,32,0.30704306021624067,0.26159080673379786,0.7629640698432922,0.7629640698432922,0.7632641792297363,0.08084821166863682,0.042640743440516216,0.042640743440516216,0.0,0.0,0.0,0,1,1,1,1,2,0.01117452592184854,0.004148683333375522,0.010557284278997263,0.015771034637206426,0.03149664122611284,0.5633503179997206,0.8650507663816532,0.010000050067901611,0.017320495863058064,0.566193638369441,3.117152690887451
E080_box025_p1,box025_person1,101,2.02,1.7000034000000022,32,0.3122366259905523,0.27050834208047353,0.7571078538894653,0.7571078538894653,0.7592712044715881,0.07604255838433488,0.04360663006657067,0.04360663006657067,0.006279227082053307,0.0,0.0,0,1,1,1,1,2,0.0073254544491915125,0.00016638016011278484,0.01205090621185627,0.010836686906455404,0.028870238922536373,0.5586246494203806,0.8675799882811495,0.010000020265579224,0.017320478669321647,0.5560734514147043,3.0940685272216797
E080_box025_p1,box025_person1,102,2.04,1.7166701000000022,32,0.3109834028674391,0.27629767151279205,0.7549817562103271,0.7549817562103271,0.7553460597991943,0.06802011323630669,0.04309151960101926,0.04309151960101926,0.015183871684060324,0.0,0.0,0,1,1,1,1,2,0.006708791759335406,-0.0005059398451297339,0.0017892956160574802,0.0068660892477837975,0.03911690227687359,0.5661685410887003,0.8720784821284058,0.010000035166740417,0.017320523822840127,0.5549945179373026,2.905560255050659
E080_box025_p1,box025_person1,103,2.06,1.7333368000000022,32,0.31322913416839876,0.2807205637174237,0.7555890083312988,0.7555890083312988,0.754552960395813,0.05937738643333318,0.0429505551034805,0.0429505551034805,0.01604912069699016,0.0,0.0,0,1,1,1,1,2,0.008891226713084385,0.0013476424175299581,0.0013105374468750071,0.0036769927295116993,0.049302153289318085,0.5573639944195747,0.8514248892956505,0.010000020265579224,0.01732050984142588,0.5504415109753609,2.5606331825256348
E080_box025_p1,box025_person1,104,2.08,1.7500035000000023,32,0.31762636139245576,0.2837905412826797,0.7586978077888489,0.7586978077888489,0.7559785842895508,0.050552227336266464,0.04335502231569771,0.04335502231569771,0.011685899603420313,0.0,0.0,1,1,2,1,1,2,0.013361226837007759,0.005447708668871051,0.0019910016191983515,0.008757863862462542,0.05607080087065697,0.5256051793694496,0.8152692392459987,0.010000139474868774,0.01732061092715228,0.5413316860795021,2.0696167945861816
E080_box025_p1,box025_person1,105,2.1,1.7666702000000023,32,0.3147042909204663,0.2896987981734801,0.7639465928077698,0.7639465928077698,0.7576228380203247,0.04645154667963619,0.04399414310117605,0.04399414310117605,0.015236820291173014,0.0,0.0,1,1,2,1,1,2,0.019772641100891504,0.011410272191880663,0.002537772286893221,0.017092850881745388,0.0776393711566925,0.5211999230086803,0.8231158228887475,0.010000169277191162,0.017320613096600126,0.5418819598853588,2.8536059856414795
E080_box025_p1,box025_person1,106,2.12,1.7833369000000023,32,0.3119821468090701,0.2968505782260682,0.7706446647644043,0.7706446647644043,0.7594271898269653,0.04697680431047485,0.04648827805057815,0.04648827805057815,0.024184575152134513,0.0,0.0,1,1,2,1,1,2,0.026997577458753655,0.01897292591628901,0.003432603814933393,0.024181855435342434,0.07297097588889301,0.5092125162482262,0.8639502782543254,0.010000014677643776,0.017320333486081158,0.5483066067099571,3.85598087310791
E080_box025_p1,box025_person1,107,2.14,1.8000036000000024,32,0.3131801270589468,0.30201593158461754,0.7779585719108582,0.7779585719108582,0.7630744576454163,0.04719512545866794,0.04821245846246597,0.04719512545866794,0.0239942056349825,0.0,0.0,1,1,2,1,1,2,0.03381941929561498,0.027603140790762204,0.003288256935862065,0.03431939631198799,0.061737122014164925,0.49118130281567574,0.9100677578583599,0.010000020265579224,0.0173205184589606,0.5401984341442585,4.6745924949646
E080_box025_p1,box025_person1,108,2.16,1.8166703000000024,32,0.3205413628997541,0.3050403913803492,0.7842410802841187,0.7842410802841187,0.7681168913841248,0.04825402374434723,0.051680654924404934,0.04825402374434723,0.017091483195660395,0.0,0.0,1,0,1,1,1,2,0.03804847343980308,0.036226918376864856,0.003287122507286207,0.04237047026242663,0.02920609340071678,0.5068947710096836,0.9496411396225497,0.010000010952353477,0.01732033133443876,0.5226962640881538,5.1872968673706055
E080_box025_p1,box025_person1,109,2.18,1.8333370000000024,32,0.3232073125674488,0.3066592799372477,0.7877873182296753,0.7877873182296753,0.7721987366676331,0.04808756811613496,0.05339367106378706,0.04808756811613496,0.008145500647551152,0.0,0.0,1,0,1,1,1,2,0.03843323445208292,0.04261992179490823,0.005696647187621607,0.04861671235861028,-0.012622952461242676,0.5263507483759895,0.9707994236976566,0.010000007227063179,0.017320243160593496,0.5101178474724293,5.291965484619141
E080_box025_p1,box025_person1,110,2.2,1.8500037000000025,32,0.32677018662541374,0.30643700101583304,0.7899338603019714,0.7899338603019714,0.7755287885665894,0.05035856238374864,0.055100397416899705,0.05035856238374864,0.0,0.0,0.0,1,0,1,1,1,2,0.035724067041838795,0.050951495179089396,0.005088208760842734,0.054121404919417,-0.06488372385501862,0.4673984609544277,0.9559616562285725,0.010000094771385193,0.017320592646832653,0.5014895312488079,4.393403053283691
E080_box025_p1,box025_person1,111,2.22,1.8666704000000025,32,0.32914311586710016,0.31033671092902054,0.790459156036377,0.790459156036377,0.7792052030563354,0.04991708356611896,0.05625624949095959,0.04991708356611896,0.0,0.0003311662594778775,0.0,1,0,1,1,1,2,0.030525748701538548,0.059459313266016015,0.004754159123290736,0.06868425505667428,-0.12613296508789062,0.4667956456542015,0.9408569515615859,0.010000020265579224,0.017320513073757166,0.49203241989016533,3.217794418334961
E080_box025_p1,box025_person1,112,2.24,1.8833371000000025,32,0.33074472135117916,0.31769146074204546,0.788662850856781,0.788662850856781,0.7831616997718811,0.04853389819830384,0.05698912930512484,0.04853389819830384,0.0,0.0,0.0,1,0,1,1,1,2,0.023565100413220318,0.0615863692613821,0.015666362439733825,0.08173868977339604,-0.202829509973526,0.5301741100847721,0.9186338303773599,0.010000169277191162,0.017320590500258585,0.4821290485560894,3.364424467086792
E080_box025_p1,box025_person1,113,2.26,1.9000038000000026,32,0.33004391246273185,0.32376240023234626,0.789596438407898,0.789596438407898,0.7879208922386169,0.048760476712291834,0.053353009241584204,0.048760476712291834,0.0,0.0,0.0,1,0,1,1,1,2,0.021822280168347585,0.06841881708563916,0.011582482255627255,0.08543505995890051,-0.25226840376853943,0.5710664764046669,0.8958586243525518,0.010000169277191162,0.017320620607938358,0.472014918923378,3.86647891998291
E080_box025_p1,box025_person1,114,2.28,1.9166705000000026,32,0.3297515436108131,0.32897339981260926,0.7907898426055908,0.7907898426055908,0.7933511137962341,0.04822327126571696,0.049375393409827495,0.04822327126571696,0.0,0.0006988052801523703,0.0,1,0,1,1,1,2,0.020355225250312206,0.06546433425291273,0.03348741302482901,0.08850323757603293,-0.28208035230636597,0.6025486588478088,0.8759379395444781,0.010000169277191162,0.01732059910337109,0.4615294523537159,4.276082515716553
E080_box025_p1,box025_person1,115,2.3,1.9333372000000026,32,0.3275425218388269,0.3300840540858233,0.7918882369995117,0.7918882369995117,0.7969853281974792,0.04802982752098067,0.0461552129352662,0.0461552129352662,0.0014807789739289534,0.0017432817693310843,0.0014807789739289534,1,1,2,1,1,2,0.018290920212705862,0.055860427916612665,0.050834437711193545,0.07691396802058097,-0.2817174196243286,0.5901026129722595,0.8549127472543891,0.009999990463256836,0.01732041413572525,0.4518161565065384,4.3216986656188965
