case_id	object_key	method	source_exp	retarget_variant_id	metric_standard_id	qpos_frames	qpos_path	scene_xml	trajectory	contact_mask	person_idx	euler_convention	roundtrip_position_error_cm_max	roundtrip_orientation_error_deg_max	contact_3mm_in_mask	raw_contact_in_mask	hand_object_penetration_3mm	lower_body_penetration	foot_slip_max_m	obj_speed_max	ankle_jerk_p95
box001_20231023_109_p1	box001	OmniRetarget	E173	omnirt_v2	core4d-e154-physics-contact-v1	110	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box001_20231023_109_p1_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box001_20231023_109_p1/scene_act_E173_rubberHull_PRG.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box001_20231023_109_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v2/ref_fk/results/omnirt_v2_ref_fk/contact_masks/dcv3_omnirt_v2_ref_fk_box001_20231023_109_p1/raw_contact_mask_3cm.npz	0	ZYX	2.347203303e-14	2.414836539e-06	0.01408450704	1	0.6818181818	0.4272727273	0.9777754447	1.502492638	1628.027093
box001_20231023_109_p1	box001	PRG	E173	omnirt_v2	core4d-e154-physics-contact-v1	110	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s6_downstream/cem/full/E173_box001_20231023_109_p1_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box001_20231023_109_p1/scene_act_E173_rubberHull_PRG.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box001_20231023_109_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v2/ref_fk/results/omnirt_v2_ref_fk/contact_masks/dcv3_omnirt_v2_ref_fk_box001_20231023_109_p1/raw_contact_mask_3cm.npz	0				0.4225352113	0.9014084507	0.3090909091	0	1.000519835	1.130519755	668.0989367
box001_20231023_109_p2	box001	OmniRetarget	E173	omnirt_v1	core4d-e154-physics-contact-v1	110	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box001_20231023_109_p2_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box001_20231023_109_p2/scene_act_E173_rubberHull_PRG.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box001_20231023_109_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box001_20231023_109_p2/raw_contact_mask_3cm.npz	1	ZYX	4.447527879e-14	2.414836539e-06	0	0.9852941176	0.6363636364	0	1.090291613	1.508967285	1178.432124
box001_20231023_109_p2	box001	PRG	E173	omnirt_v1	core4d-e154-physics-contact-v1	110	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s6_downstream/cem/full/E173_box001_20231023_109_p2_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box001_20231023_109_p2/scene_act_E173_rubberHull_PRG.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box001_20231023_109_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box001_20231023_109_p2/raw_contact_mask_3cm.npz	1				0.6029411765	0.8382352941	0.1636363636	0	0.7903300851	0.8858965182	394.4701646
box001_20231023_110_p1	box001	OmniRetarget	E173	omnirt_v2	core4d-e154-physics-contact-v1	174	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box001_20231023_110_p1_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box001_20231023_110_p1/scene_act_E173_rubberHull_PRG.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box001_20231023_110_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v2/ref_fk/results/omnirt_v2_ref_fk/contact_masks/dcv3_omnirt_v2_ref_fk_box001_20231023_110_p1/raw_contact_mask_3cm.npz	0	XZY	4.839349969e-14	2.414836539e-06	0.07954545455	0.9318181818	0.4367816092	0.2011494253	0.9124049398	1.300923082	3413.24251
box001_20231023_110_p1	box001	PRG	E173	omnirt_v2	core4d-e154-physics-contact-v1	174	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s6_downstream/cem/full/E173_box001_20231023_110_p1_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box001_20231023_110_p1/scene_act_E173_rubberHull_PRG.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box001_20231023_110_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v2/ref_fk/results/omnirt_v2_ref_fk/contact_masks/dcv3_omnirt_v2_ref_fk_box001_20231023_110_p1/raw_contact_mask_3cm.npz	0				0	0	0	0	0.4014287919	0.9355582604	1126.690968
box001_20231023_110_p2	box001	OmniRetarget	E173	omnirt_v1	core4d-e154-physics-contact-v1	190	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box001_20231023_110_p2_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box001_20231023_110_p2/scene_act_E173_rubberHull_PRG.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box001_20231023_110_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box001_20231023_110_p2/raw_contact_mask_3cm.npz	1	XZY	3.764949454e-14	2.414836539e-06	0.09782608696	1	0.4526315789	0	1.945109569	1.306527262	1363.223563
box001_20231023_110_p2	box001	PRG	E173	omnirt_v1	core4d-e154-physics-contact-v1	190	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s6_downstream/cem/full/E173_box001_20231023_110_p2_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box001_20231023_110_p2/scene_act_E173_rubberHull_PRG.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box001_20231023_110_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box001_20231023_110_p2/raw_contact_mask_3cm.npz	1				0.6413043478	0.7065217391	0.04210526316	0	0.7736087286	1.105745776	566.4632476
box004_20231003_2_082_p1	box004	OmniRetarget	E172	omnirt_v1	core4d-e154-physics-contact-v1	109	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box004_20231003_2_082_p1_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box004_20231003_2_082_p1/scene_act_E172_rubberHull_PRG.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box004_20231003_2_082_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E172/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box004_20231003_2_082_p1/raw_contact_mask_3cm.npz	0	YZX	5.661048867e-14	1.707547293e-06	0.09836065574	0.9016393443	0.4678899083	0	1.345057277	5.697912137	1488.44169
box004_20231003_2_082_p1	box004	PRG	E172	omnirt_v1	core4d-e154-physics-contact-v1	109	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E172/s6_downstream/cem/full/E172_box004_20231003_2_082_p1_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box004_20231003_2_082_p1/scene_act_E172_rubberHull_PRG.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box004_20231003_2_082_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E172/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box004_20231003_2_082_p1/raw_contact_mask_3cm.npz	0				0.393442623	0.7213114754	0.2018348624	0	0.7695138447	1.986952745	686.603358
box004_20231003_2_082_p2	box004	OmniRetarget	E172	omnirt_v2	core4d-e154-physics-contact-v1	108	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box004_20231003_2_082_p2_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box004_20231003_2_082_p2/scene_act_E172_rubberHull_PRG.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box004_20231003_2_082_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E172/s3_retarget/omnirt_v2/ref_fk/results/omnirt_v2_ref_fk/contact_masks/dcv3_omnirt_v2_ref_fk_box004_20231003_2_082_p2/raw_contact_mask_3cm.npz	1	YZX	4.965068306e-14	2.414836539e-06	0	0.9841269841	0.5833333333	0	1.758424135	5.734148807	1687.113296
box004_20231003_2_082_p2	box004	PRG	E172	omnirt_v2	core4d-e154-physics-contact-v1	108	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E172/s6_downstream/cem/full/E172_box004_20231003_2_082_p2_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box004_20231003_2_082_p2/scene_act_E172_rubberHull_PRG.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box004_20231003_2_082_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E172/s3_retarget/omnirt_v2/ref_fk/results/omnirt_v2_ref_fk/contact_masks/dcv3_omnirt_v2_ref_fk_box004_20231003_2_082_p2/raw_contact_mask_3cm.npz	1				0.4761904762	0.7777777778	0.1851851852	0.06481481481	1.580105484	2.054315487	839.8249105
box004_20231003_2_083_p1	box004	OmniRetarget	E172	omnirt_v1	core4d-e154-physics-contact-v1	102	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box004_20231003_2_083_p1_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box004_20231003_2_083_p1/scene_act_E172_rubberHull_PRG.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box004_20231003_2_083_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E172/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box004_20231003_2_083_p1/raw_contact_mask_3cm.npz	0	ZYX	6.004449064e-14	2.414836539e-06	0.07936507937	1	0.5784313725	0	1.033202832	2.402705612	1414.906318
box004_20231003_2_083_p1	box004	PRG	E172	omnirt_v1	core4d-e154-physics-contact-v1	102	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E172/s6_downstream/cem/full/E172_box004_20231003_2_083_p1_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box004_20231003_2_083_p1/scene_act_E172_rubberHull_PRG.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box004_20231003_2_083_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E172/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box004_20231003_2_083_p1/raw_contact_mask_3cm.npz	0				0.5079365079	0.8253968254	0.2058823529	0	0.9963831512	1.206559988	647.5299104
box004_20231003_2_083_p2	box004	OmniRetarget	E172	omnirt_v1	core4d-e154-physics-contact-v1	105	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box004_20231003_2_083_p2_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box004_20231003_2_083_p2/scene_act_E172_rubberHull_PRG.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box004_20231003_2_083_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E172/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box004_20231003_2_083_p2/raw_contact_mask_3cm.npz	1	ZYX	6.206335383e-14	2.414836539e-06	0.01388888889	0.9722222222	0.6666666667	0	1.007175352	2.417986045	1763.272556
box004_20231003_2_083_p2	box004	PRG	E172	omnirt_v1	core4d-e154-physics-contact-v1	105	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E172/s6_downstream/cem/full/E172_box004_20231003_2_083_p2_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box004_20231003_2_083_p2/scene_act_E172_rubberHull_PRG.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box004_20231003_2_083_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E172/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box004_20231003_2_083_p2/raw_contact_mask_3cm.npz	1				0.5833333333	0.6111111111	0.01904761905	0	0.8359505635	1.150003086	522.413822
box004_20231003_2_086_p1	box004	OmniRetarget	E172	omnirt_v1	core4d-e154-physics-contact-v1	77	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box004_20231003_2_086_p1_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box004_20231003_2_086_p1/scene_act_E172_rubberHull_PRG.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box004_20231003_2_086_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E172/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box004_20231003_2_086_p1/raw_contact_mask_3cm.npz	0	ZYX	4.744904746e-14	1.707547293e-06	0.1282051282	0.358974359	0.1168831169	0	0.6564599978	1.392295815	1499.13739
box004_20231003_2_086_p1	box004	PRG	E172	omnirt_v1	core4d-e154-physics-contact-v1	77	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E172/s6_downstream/cem/full/E172_box004_20231003_2_086_p1_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box004_20231003_2_086_p1/scene_act_E172_rubberHull_PRG.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box004_20231003_2_086_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E172/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box004_20231003_2_086_p1/raw_contact_mask_3cm.npz	0				0.4102564103	0.5641025641	0.07792207792	0	0.8532331852	1.117387044	653.2520987
box004_20231003_2_086_p2	box004	OmniRetarget	E172	omnirt_v1	core4d-e154-physics-contact-v1	73	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box004_20231003_2_086_p2_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box004_20231003_2_086_p2/scene_act_E172_rubberHull_PRG.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box004_20231003_2_086_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E172/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box004_20231003_2_086_p2/raw_contact_mask_3cm.npz	1	ZYX	4.783309287e-14	1.707547293e-06	0.07692307692	0.9230769231	0.4657534247	0.2465753425	0.7916952487	1.401148902	5122.140555
box004_20231003_2_086_p2	box004	PRG	E172	omnirt_v1	core4d-e154-physics-contact-v1	73	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E172/s6_downstream/cem/full/E172_box004_20231003_2_086_p2_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box004_20231003_2_086_p2/scene_act_E172_rubberHull_PRG.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box004_20231003_2_086_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E172/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box004_20231003_2_086_p2/raw_contact_mask_3cm.npz	1				0.3333333333	0.6666666667	0.1917808219	0.2739726027	0.35452984	1.197431019	760.6524361
box021_20231011_034_p1	box021	OmniRetarget	E170	omnirt_v1	core4d-e154-physics-contact-v1	143	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box021_20231011_034_p1_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231011_034_p1/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231011_034_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231011_034_p1/raw_contact_mask_3cm.npz	0	ZYX	6.707437924e-14	2.957558667e-06	0.01724137931	1	0.8041958042	0.01398601399	2.404735224	4.207446236	1732.755155
box021_20231011_034_p1	box021	PRG	E170	omnirt_v1	core4d-e154-physics-contact-v1	143	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E170/s6_downstream/cem/full/E170_box021_20231011_034_p1_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231011_034_p1/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231011_034_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231011_034_p1/raw_contact_mask_3cm.npz	0				0.7068965517	0.8620689655	0.1258741259	0.1398601399	2.334419593	1.44271853	811.668148
box021_20231011_034_p2	box021	OmniRetarget	E170	omnirt_v2	core4d-e154-physics-contact-v1	149	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box021_20231011_034_p2_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box021_20231011_034_p2/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box021_20231011_034_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v2/ref_fk/results/omnirt_v2_ref_fk/contact_masks/dcv3_omnirt_v2_ref_fk_box021_20231011_034_p2/raw_contact_mask_3cm.npz	1	ZYX	1.139331726e-13	2.414836539e-06	0.128	1	0.7382550336	0.006711409396	2.361298804	4.275868666	1550.836098
box021_20231011_034_p2	box021	PRG	E170	omnirt_v2	core4d-e154-physics-contact-v1	149	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E170/s6_downstream/cem/full/E170_box021_20231011_034_p2_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box021_20231011_034_p2/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box021_20231011_034_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v2/ref_fk/results/omnirt_v2_ref_fk/contact_masks/dcv3_omnirt_v2_ref_fk_box021_20231011_034_p2/raw_contact_mask_3cm.npz	1				0.664	0.96	0.2483221477	0.05369127517	1.583066285	1.586919916	564.8490972
box021_20231011_036_p1	box021	OmniRetarget	E170	omnirt_v1	core4d-e154-physics-contact-v1	143	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box021_20231011_036_p1_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231011_036_p1/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231011_036_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231011_036_p1/raw_contact_mask_3cm.npz	0	ZYX	5.236911533e-14	2.414836539e-06	0.05737704918	1	0.8251748252	0.2937062937	1.60347225	2.775695849	1333.882403
box021_20231011_036_p1	box021	PRG	E170	omnirt_v1	core4d-e154-physics-contact-v1	143	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E170/s6_downstream/cem/full/E170_box021_20231011_036_p1_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231011_036_p1/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231011_036_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231011_036_p1/raw_contact_mask_3cm.npz	0				0.5737704918	0.8196721311	0.2097902098	0.1538461538	1.663572409	1.220922874	711.0872349
box021_20231011_036_p2	box021	OmniRetarget	E170	omnirt_v1	core4d-e154-physics-contact-v1	144	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box021_20231011_036_p2_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231011_036_p2/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231011_036_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231011_036_p2/raw_contact_mask_3cm.npz	1	ZYX	9.417487666e-14	1.707547293e-06	0.4201680672	1	0.4861111111	0	1.695044885	2.820834806	1485.966658
box021_20231011_036_p2	box021	PRG	E170	omnirt_v1	core4d-e154-physics-contact-v1	144	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E170/s6_downstream/cem/full/E170_box021_20231011_036_p2_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231011_036_p2/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231011_036_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231011_036_p2/raw_contact_mask_3cm.npz	1				0.5966386555	0.9411764706	0.2847222222	0	1.390907082	1.223215438	727.1999475
